SeanadElectionCountPanelCandidateFirstName,SeanadElectionCountPanelCandidateLastName,SeanadElectionCountPanelCandidateNote,CandidateName,SeanadElectionCountDelegateVotesNo,SeanadElectionCountDelegateVotesTransferNo,Votes,SeanadElectionCountNo,SeanadElectionCountPanelQuota,SeanadElectionCountPanelCandidateStatusID,SeanadElectionPanelNameENG,SeanadElectionPanelNameGLE,SeanadElectionSubPanelNameENG,SeanadElectionCountOutcomeTypeNameENG,IsDistributionOfSurplusCompleted,SeanadElectionCountPanelCandidateStatusNameENG,SeanadElectionCountPanelCandidateStatusNameGLE,SeanadElectionCountPanelCandidateElectedPositionNo,SeanadElectionCountPanelCandidatePositionNo,SeanadElectionCountPanelMasterID,CountResultLine,CountResultLineGLE,SeanadElectionCountPanelAreaNameENG,ElectionPanelNameAndArea,SeanadElectionCountTypeID,SeanadElectionCountStateOfThePollPositionNo
Sharon,Keogan,,"Keogan, Sharon",112000,1000,115000,5,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,1,Continuing,ContinuingGLE,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,-299,114701,6,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,"Distribution of Keogan, Sharon's surplus","Barrachas Keogan, Sharon a Dháileadh",Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,7,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,8,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,9,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,10,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,11,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,12,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,13,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,14,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,15,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,16,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,17,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,18,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,19,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,20,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,21,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,22,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Distribution Of Surplus,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,23,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Sharon,Keogan,,"Keogan, Sharon",112000,0,114701,24,114701,2,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Oireachtas,End Of Count,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,1,1,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,1
Imran,Khurshid,,"Khurshid, Imran",22000,0,22000,1,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,16
Imran,Khurshid,,"Khurshid, Imran",22000,0,22000,2,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,16
Imran,Khurshid,,"Khurshid, Imran",22000,0,22000,3,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,16
Imran,Khurshid,,"Khurshid, Imran",22000,2000,24000,4,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,16
Imran,Khurshid,,"Khurshid, Imran",22000,2000,26000,5,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,15
Imran,Khurshid,,"Khurshid, Imran",22000,0,26000,6,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,15
Imran,Khurshid,,"Khurshid, Imran",22000,0,26000,7,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,15
Imran,Khurshid,,"Khurshid, Imran",22000,1000,27000,8,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,15
Imran,Khurshid,,"Khurshid, Imran",22000,-27000,0,9,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,544,"Exclusion of Khurshid, Imran","Khurshid, Imran a Eisiamh",Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Imran,Khurshid,,"Khurshid, Imran",22000,0,0,10,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Imran,Khurshid,,"Khurshid, Imran",22000,0,0,11,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Imran,Khurshid,,"Khurshid, Imran",22000,0,0,12,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Imran,Khurshid,,"Khurshid, Imran",22000,0,0,13,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Imran,Khurshid,,"Khurshid, Imran",22000,0,0,14,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Imran,Khurshid,,"Khurshid, Imran",22000,0,0,15,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Imran,Khurshid,,"Khurshid, Imran",22000,0,0,16,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Imran,Khurshid,,"Khurshid, Imran",22000,0,0,17,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Imran,Khurshid,,"Khurshid, Imran",22000,0,0,18,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,,Excluded,Eisiata,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Imran,Khurshid,,"Khurshid, Imran",22000,0,0,19,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,End Of Count,,Excluded,Eisiata,,16,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Donal,Kissane,,"Kissane, Donal",2000,0,2000,1,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,27
Donal,Kissane,,"Kissane, Donal",2000,-2000,0,2,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,"Exclusion of Kissane, Donal","Kissane, Donal a Eisiamh",Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,3,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,4,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,5,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,6,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,7,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,8,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,9,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,10,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,11,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,12,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,13,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,14,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,15,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,16,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,17,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,18,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,19,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,20,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,21,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,22,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Distribution Of Surplus,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,23,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Donal,Kissane,,"Kissane, Donal",2000,0,0,24,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,End Of Count,,Excluded,Eisiata,,27,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Seán,Kyne,,"Kyne, Seán",76000,0,76000,1,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,4,5,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,5
Seán,Kyne,,"Kyne, Seán",76000,0,76000,2,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,4,5,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,5
Seán,Kyne,,"Kyne, Seán",76000,0,76000,3,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,4,5,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,5
Seán,Kyne,,"Kyne, Seán",76000,0,76000,4,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,4,5,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,5
Seán,Kyne,,"Kyne, Seán",76000,2000,78000,5,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,4,5,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,6
Seán,Kyne,,"Kyne, Seán",76000,0,78000,6,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Nominating Bodies,Distribution Of Surplus,0,Continuing,ContinuingGLE,4,5,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,6
